text,star
Great meal. Good atmosphere.Right next to St pancreas. Great meal. Beautifully cooked steak. Full off people having great night. Staff very attentive and friendly especially Eliza.,5
"SublimeCame down to London for the day on business and stumbled across this place whilst searching for a bite too eat. I started with the salt and pepper squid which was beautiful and served perfectly. I then went for the 10oz ribeye medium rare which again was cooked to perfection with sweet potatoes fries, which came with feta and small slices of pepperoni on them alongside some mac and cheese balls.

A lovely atmosphere, very professional staff and beautiful and well present food. 10/10 would recommend.",5
"An excellent findTravelling on Eurostar we have stopped over and have used this restaurant twice recently. We consider this an excellent find. The restaurant had a good atmosphere and offered a good varied menu. Staff were polite and attentive. There had been a nine day gap between our visits and when we arrived for the second time the Manager greeted us saying he remembered us and referred to a previous conversation. He apologized for not saving our same table, but had set one aside for us knowing we had preferred to sit in a particular area. We will definitely use this restaurant again.",5
"Such a nice place to eat, that the Bar and Block will be our first port of call when arriving at King Cross.Travelled down to Kings Cross by train and arrived in London at lunch time Thursday 26th July 2018, during the blistering heat.

Having walked around the various bars and restaurants near Kings Cross looking for a suitably impressive, clean and cool place for a casual business meeting, it was through luck that we found this Restaurant and we are so pleased that we did.

Really nicely furnished with a lovely open feel due to the generous spacing between tables and chairs.

The staff were wonderful and a real credit to the Management.

The drinks prices were on the lower side of average and they had a really good selection.

The food that we ordered was the Chicken Club Sandwich, which was very nice indeed and much lower price than the opulent surroundings would lead you too believe it would be.

Supidly we left a brand new jacket hanging on the chair, however, when contacting them through the website by email, the manager called by telephone for our address and the next thing we knew it was winging its way back to our home.

In this day and age, it is very rare to get such good customer service.

We would encourage anyone reading this to try the Bar + Block.

Paul and Rach",5
Food coma!The food was incredible. The steak was perfect and they had lot’s of great sides to choose from. The staff was really friendly and fun. We had churros for dessert and I think it may have been the best dessert I’ve had. Absolutely recommend this restaurant and we will be back the next time we go to London!,5
"David’s Service was incredible!We went for a few spontaneous few drinks in Kings Cross and found Bar + Block Steakhouse on Google Maps, after a few very good value drinks we decided to get some food and was greeted by David who was from the start incredible with handling us and seating us. We sat directly in front of the open kitchen (a fantastic buzz in the kitchen to see). David’s timings were exemplary, his recommendations on food & drinks were outstanding, (recommending wine to a French girl can be difficult but he delivered well!) and we took the specials he recommended. To top it all off the food was great so well done to the chefs and kitchen staff.
Seriously great visit, thank you very much Gino for running a great shift whilst we were visiting.
David, keep up the great work and you will get whatever it is you’re working towards!
(Receipt numbers 5015 David E, Chk 9253, House no. 2177681)",5
"Terrible service experienceThe food was fine, the atmosphere was OK and the service experience we had was one of the worst ever. Our waiter's shift got over and he just left without anyone picking up our table. We waited around about 45 minutes with no one coming by the table before we figured out what had happened. The incompetent manager didn't make sure that we were taken care of when he let our waiter leave. When I complained to the manager about what had happened he gave me a very insincere apology - he could have cared less! Avoid this place at all costs!",1
"Unacceptable level of serviceI’m going to be very straight forward. I was chocked at the level of carelessness of this establishment’s staff members (waiters to be exact). I’ve had lunch here today and I couldn’t help it but to notice servers walking around drinking and eating in front of restaurant guests without any sort of concern!! After finishing my main course, I’ve decided to try a dessert. I asked my waitress for a crêpe and to my surprise, she brought it to me after 20 seconds...I realized it was not made to order but didn’t care so I tried it and let me tell you...it was literally a piece of hard rubber. So I kindly asked for another one...the waitress apologized and said it’ll be right out. 20 minutes later still no crepe and my waitress changed her clothes and left the restaurant...I was in chock!! I’ve addressed the issue to management, the kindly apologized but it was too late at that point. Unacceptable unacceptable!!!",1
"Avoid Cote in Sloane Square. Go to Dorking instead.On Saturday December 9th I and 3 guests had a pre-theatre dinner at Cote. Having had excellent food and service from Cote in Dorking we were appalled at what we received at Cote Sloane Square.1) On arrival we discovered our reserved table had been given to another customer. 2) We arrived at 17.55. We did not get our starters until 18.45. Almost an hour. 3) Starters, including soup were cold on arrival and had to be sent back 4) With theatre booked for 19.30 we had o rush our main course and had no time for dessert. 5) No apology was made by the staff nor adjustment to the bill for the bas service. Cote in Dorking always makes suitable (and much appreciated) gestures whenever even minor problems arise e.g. not charging for the wine. We asked to see the Manager who was most disagreeable and quite rude.He was not apologetic and would not listen. We told him in no uncertain terms that this was not the way to treat customers. He then shouted at us that he was not going to charge us for the meal and that we should get out of his restaurant. There was a total lack of grace and good manners. We knew the restaurant was busy and that it was a peak time. But in such conditions the Manager should be conciliatory and apologetic to customers, and not act like a prima donna. He should learn from the way Cote is managed in Dorking that offers first class food and service. He is letting down the good name of Cote.",1
"25 minute wait between course, has gone downhillThis Cote can't get it together. We ordered salads, then mains. A short wait for salads, which were okay, then 25 minutes later, when we started asking we got the lies... the kitchen screwed up, I forgot to order your mains (this from a waiter who hadn't taken our order, a woman had). We said we'd leave, then,in 30 seconds ""nuked"" crepes which were mush arrived. Mediocre. Cote used to be pleasant, reasonable and tasty. What has happened. AVOID this one. It rivals the Barbican one for mediocre food.",1
"Bad experienceWent with my sister for an early dinner,had no booking so we were told that we can have a table for 1hour 15 minutes only as they are fully booked! We ordered the fried cod with French fries, the order was promptly on the table, we were busy talking but I realised the fish was chewy so it wasn't properly cooked,I told one of the waiters about it,he said he'll let the chef know, came back & asked if my sister had the same problem, she was washing her hands I said I don't know, he then told me that the chef said that he put them together, I have a sensitive stomach so told him if I happen to suffer food poisoning will let them know, his answer was; I'll give you our business card in case you want to call, my sister & I suffered from upset stomach for the next couple of days!! Just to say the least that we are used to have well cooked food and know exactly how the food should taste. Not to mention the answer I had from the staff. Will avoid this restaurant for sure.",1
"Very poor, disgusting food.My mother and I had lunch in Cote yesterday and it was terrible! We had booked a table for 12.30 so that it wouldn't be too busy as we have waited an hour for lunch there in the past. My mother ordered the spinach and mushroom crepes, which, when it finally arrived, was disgusting. It was just tasteless pancakes swimming around in watery milk with the odd floating spinach leaf - not the nice cheese sauce you would imagine! The manager came over to apologise and took it away and said the chef would sort it out in the kitchen. About 15 mins later she came back to say the chef was unable to sort it out (as we had suspected!) and asked if she wanted something else instead ""on the house"". By this time we had been there for 50 minutes and Mum still hadn't had anything to eat and my chicken and chips was getting colder and colder as I tried to eke it out waiting for them to bring something else for her. Eventually they brought out cold eggs benedict, with the cheapest looking rectangle of reformed ham I have ever seen! Not surprisingly my mother struggled to eat that too. When the bill arrived we were also charged for the eggs benedict which we had been told was ""on the house"". Come on Cote - you need to up your game. It used to be a reliably good place to go, but my last two visits there have been decidedly disappointing.",1
"Horrible discriminatory service!!Disgusting service!!

Couple of my friends and I decided to have breakfast there one morning.
Asked the waitress if they had a vegan menu. She said ""no"" and then went on to say ""I know it's the latest fashion to be vegan"".. (no joke, she actually said it!!!)
You can imagine my reaction. I was furious and I made it known I was. I definitely complained to the manager.

After my friends had their breakfast we asked for the bill. And the bloody cheek, they put service charge on it! (Needless to say I didn't pay it!)

Not going back to a place where there is discrimination!!!!",1
"They've Lost The PlotI have been enjoying this restaurant for 6 years now when I am in Town. My visit this week was terrible. I ordered Vodka Tonic/No lemon 5 times before the server got it right. The Breton Chicken, always a favourite was terrible and the potatoes overcooked and dry. Still expensive but now the value is gone-and so am I",1
"AwfulAfter a lovely concert at Cadogan Hall we went for a late dinner here.
We didn't want anything too big as it was late.
My sister ordered the Calamari & I had the Crepes.
We should have guessed the staff were not up to much when a male waiter came and whispered something into the ear of our female waitress while she was taking our order! Very unprofessional I thought. When the Calamari arrived, they were served in a RUSTY iron skillet. When we complained, the Supervisor told us they were usually served in this skillet with paper. If this was the case, why did the waiter not notice ??? I worked in a greasy spoon Cafe many years ago (family run) and if I noticed something wrong on a plate - I would never serve it to the customer !!!
Re-training all round would be my suggestion to the ""Management""",1
"AwfulIt was all great, food, service etc until 11pm when the restaurant was starting to empty. I couldn't believe it, they turned the lights up bright and put the air con on!!!
I asked them to turn them down again and one waiter said he would but it didn't happen. I asked another waiter, who also said they would but didn't.
Fair enough if it was 1 am but this was 11pm in central London!!!!
Just awful",1
"Close encounter of the worst kindCould this be the only disappointing Cote in London? We have up to now found Cote reliable, with good food and service, no matter which branch you visit, but this one let the side down big time.

It didn’t start well. I arrived quite early for a pre-concert dinner with friends. I stood while the host carried on texting. He wasn’t looking up at all. He wasn’t bothered about customers, just chortling at his phone. He finished, sighed when I gave my name, made no apology and led me through to the main part of the restaurant.

We then got Mr Patronising Waiter. On being asked for a large bottle of sparkling wearer, he felt that we needed a full and very condescending explanation of the difference between Badoit and Perrier. Well thank you, but we were drinking Perrier before he was born. He decided (wrongly) which two should be given wine. Why should he ask? He knew everything.

Time passed. The restaurant began to fill up dramatically and the kitchen was clearly struggling.

Only when Mr P came to take the order did he remember that 3 of the dishes, all of which were on both the fixed and a la carte menu, were not available. So we had to think again. More people arrived and by now space had become so tight that neither waiters nor customers could pass between the tables without knocking something or someone.

Aha! The chap whose job it was to carry a massively loaded tray at shoulder height (in order to try and avoid dropping dishes down a customer’s neck) was valiantly steering his way from the tiniest kitchen hatch ever with our order. Poor guy. Mr Patronising decided to try and serve one dish at a time to us while still holding on to a smaller silver tray loaded with dirty cutlery, receipts and a card machine. Which would drop first? Only consummate juggling by the junior of his big tray saved the fish pie.

Bang went our friend’s chair as another person cannoned into it. She had just managed to take in a forkful of risotto and almost spat it out again. It was so mushy and watery. We told Mr P who just shrugged and went to deal with someone much more important. The tomato salad was good but the green salad distinctly old and unhappy.

The smiley bearded chap who arrived with dessert menus was much better. He at least tried to make us feel welcome. But the special lemon crème brûlée had hardly any taste at all with just five thin strands of lemon zest lurking at the bottom. Mr P returned to throw sugar across the table at us for coffee.

The bill included a 12.5 per cent service charge. We asked for this to be removed in lieu of the terrible risotto but it took 2 attempts before the right amount could be taken off our card. And still more people poured in, with nowhere to put them and everyone having to turn sideways to even try to move.

As a final annoyance, those who need access to the disabled toilet are faced by stairs or a sign asking them to find one of the waiting team. In the circumstances, we decided to hang on for the concert hall.

This Cote is attached to a hotel so maybe it’s some sort of franchise. If so, a manager needs to get a grip. We’ve never had such an experience at any other Cote.",2
"Dried out & overcookefPlatt du jour boeuf bourginone was overcookef and dried out , and so too cod. Perfunctory service. The room is rather gloomy so all in all a disappointing ev3ning.",2
"Why serve reheated foodUsually good but tonight pre cooked and then reheated food was served in two separate courses. Why does the chef try to get away with this . I suppose he thinks that the customer dies not notice , well we did!!.
A pisaladiere was dried out and hard and the cod goujon were also hard on the outside and grey inside. So so disappointing.
Obviously poor kitchen control.
The cost was removed from the bill but the evening ruined. NOT GOOD ENOUGH.",2
"Not treated with respectI've been to a few Cote Brasseries, but here I was made to feel disrespected. Don't seat ""little old ladies"" dining alone at the worst table in the house right next to the kitchen entrance when there are plenty of other tables available. When I moved my table slightly I was pounced upon by a member of staff who peremptorily moved it the few inches back whilst telling me off. Had I not been both tired and very hungry I would have left the restaurant at that point even though I had placed my order. It is not an atmosphere I wish to return to.",2
"DisappointingAs a few friends, we when to this restaurants and ordered from the Pre-Theatre Menu. The menu seemed nice, however, the food was not as good as I had at other Cote Brasseries, the best of the food there was the chips. I don’t if it was due to the size of the restaurant as it is very large and extremely busy. The staff kept pushing into us as they rushed through the restaurant and at one stage spilled over some leftover liquid from the food but failed to clean up until we asked, then the staff member proceeded to mop it up with one of the serviettes. I won’t be rushing back.",2
"Too noisy...Ir is really a pity, normally I would give at least 3 to 4 stars to this place, but unfortunately I tried it 4 or 5 times at lunch and dinner and I experienced each time the same issue: the noise is so loud that you won't be able to talk to the orhers at tour table.",2
"Reception staff extremely rudeon arrival for a family lunch which had been pre-booked we were challenged by the reception staff who were very rude and dismissive. We eventually got our table, the food & serving staff were better than the reception we received on arrival. When we got home we found that our reservation that had been booked some days beforehand had been cancelled less than an hour before our booked time.
They certainly pack people in with the tables very close together.",2
"Ok food, but way too loud!We went here for a lunch, but regretted doing shortly after being shown to our table. Not because of the service or the food, but because it was way too loud. The risotto was good, but the chicken salad was less than average: too much dressing and just three pieces of avocado. Would not go back.",2
"Waste of money?What can I say.,this was the worst meal I have ever had! First,y despite booking on line — we arrive to a humungous queqe..staniding in linewhikst the booking manager played with his ‘play station’checking Our on line bookings.whist completely ignoring those of us who had laboriously taken initiative to pre book..finally seated juxtaposition just in front of the open kitchen..we were force fed our starter.mine was supposed tio have been an egg,/endive/bacon salad..the runny egg was frozen..the bacon also cfrozen.,the salad ready ro commit suicude abd dried out. —ghastly. Well wait for the next dish that s is .Beyond. Belief..I said we were on top of the kitchen...the chef put out our pies when we were served the main course..when it arrived within 2 seconds it was stone cold..sent it back..just shov d in the mirowave..utterly disgusting! Enough of mtpy woes.. Cote Sloane Square is not worth the money..the service is erratic ,the food well below par.wine expensive..this particular restaurant..is tradindpg SOLELY on the fact that there are there and there are very few alternatives in the vicinity, DONT waste your money here ..the signature dish is Steak and Frites.streak was s like shoe leather.,chips greasy just cold and soggy . This particular. restaurabpnt needs to pull it sicks up..the food, at best, is like hospital food..great, tepid and tasteless Hesketh 4254",2
"Poor quality for the priceIt’s not that expensive for central London but the food is not exciting at all. We had haddock with undercooked potatoes and leeks, duck with sauce that seemed to come from a packet, and lamb that needed a v sharp knife. It was alright, but for the money best to find somewhere more exciting.",2
"English BreakfastFrench style. Early arrival at Sloane Square Hotel and this restaurant is attached to it. So, to kill time, we ate breakfast here.

The food was ok. I had the Croque Monsieur Classic ham and Gruyère cheese sandwich. It did the trick. But I'm starting to think that Brasserie in London means very slow service. The Bloody Mary I ordered was not that good.

They have tables out in front which might be nice for cup of coffee or (maybe) a glass of wine but as a destination restaurant, I'd pass.",3
"Rather average, quick meal efficiently delivered in pleasant settingWe went in here to kill time and fill a hole in our stomachs before a show. It was typical ""kit food"". I can just imagine the ""chef""s putting the food together according to the instructions on the packet. The waitress asked how the food was and being in a honest mood, I said, ""It's good but not great"" - she called the manager. He asked if I had a complaint. I explained I had simply answered honestly, the food being average, just what I expected. The place was heaving so I think there is a demand for this kind of stuff, so I do not want to put you off.",3
"Why the rush?An almost deserted restaurant on a hot mid week day we had a table a few back from the open windows and the ones by the windows were reserved.

Had a garlic bread (can’t spell the proper name) followed by the minute steak n frites. Food was fine but I was literally still eating the bread when the mains arrived. Given it was virtually empty what was the rush?",3
Watch the billI don't like staff adding service 'by mistake'when you've Already tipped them!!the food is ok I've been several times with friends and it's easy to find/meet at BUT I have this issue with 12.5 percent added it does not reward GOOD service,3
"Good - between Average and Very GoodWe use Cote a lot as a reliable place to eat when out and about. This was an early pre theatre stop. The staff were good and the food was good, although not anything particularly memorable. The reason I've marked down this time was the whole experience felt extremely rushed with the starters coming out so very quickly and the mains hot on their heels. We didn't want to linger particularly but it did feel they wanted us in and gone quick sharp, despite having free tables and it being in the lull period before after work/pre theatre really gets going.",3
Could have been betterI took my mum here for a brunch and wasn't overly impressed with the slow service. The food was fine and coffee was nice but I was dissapointed with the service as they were very slow to serve us and I had to request they came over twice. We waited a good 10 minutes to have our order taken (that's a long time if the venue is less than a quarter full) and then were served food without drinks which I had to chase and wait an additional 10 minutes. Just not impressed and wouldn't go again to be honest. Much prefer the service in the branch behind Oxford Street and Blackheath...,3
Simple onion soup stopWe were looking for a stop after walking from the Palace to Saatchi...we stopped at Cote for snacks...we ended up with French onion soup...warm on a cold day...it was OK...what was fun was our seatmate was an author...I have since started reading his book...,3
"Slightly below par for Cote4 of us visited for supper at 8pm on 20th Feb. Cote are a really good chain: consistently good food and wine, good value and good service. However, after 3 visits to this one, I have to say it is below par: it’s noticeably more noisy than other Cotes, and the service is adrift - our waiter on this occasion was very slow and very complacent and inattentive, and the service on the other times has also been below the standard at other Cotes. I hope it can be improved here.",3
"usual godd value but the service!!!Cote doesn't disappoint with food or value for money. However recently went on my second visit to branch in Sloane Square and the service was as dismal as first visit. It's a year since my last visit and the same waters (broadest sense of the term) were still there in body but not in mind. Even though the restaurant was barely half full and there seemed to be waiting staff every where you looked they are unbelievably incompetent. Had to ask two or three times for the same orders, had to almost stand on the tables and shout to get any service between courses. They took half an hour to bring the bill after we had asked for it, then two different people brought the bill twice. Truly unbelievably bad service.",3
"Excellent, alwaysI’m a big fan of Côte Brasseries. I’ve visited 4 or 5 of them and I’m a regular at their Parsons Green outlet do I was happy that the Sloane Square Brasserie keeps up the good standards they have elsewhere. Kudos to the head chef at Côte Brasseries.
Pity the maitre d’ passed an unnecessary comment when we arrived 25 minutes late but the good quality made up for his amateurishness. I would have given 4 stars otherwise.",3
"Watching the world go by . . .I like Cote; very consistent, decent french-style menu and good service at most of their brasseries. But Cote at Sloan Square has the additional benefit of outside tables where you can watch the 'Sloan' world go by. It's close-by rival on the square 'The Colbert' has recently restricted its lunch menu and increased its prices, so is not the good value it once was, so Cote is a much better choice now. The only trouble is on a warm, sunny day you get so chilled you keep having to order more to drink, so the bill usually ends up 70% drinks! C'est la vie!",4
"Nice lunchWent with female friend. Nice choice of fixed price 2 or 3 course lunches available. Good ,friendly and fast service. Food lovely, nice medium rare steak frites and very moreish pudding.
My friend had an equally nice fish and also a dessert.
Good French brasserie food at reasonable prices",4
"Relaxing mealWe enjoyed our meal at Côte today. The food was tasty & our waitress, Boroka, was helpful & ensured we had prompt service, so that we made it to the concert that we were going to afterwards, on time - without us feeling rushed. Thanks.",4
Good foodWe came here for lunch. It was extremely busy but because it is so big were able to get a table. The service was a bit slow initially but once we had ordered the food came quickly. The staff were friendly. As always the food was very good. We had the lunch menu which is very reasonable.,4
"a chain of successesThe Sloane Square branch followed the reliable standard set by Cote restaurants. Pleasant decor, good food and very good value. Set menu two courses well under Lstg 15, wine starting under Lstg 19 per bottle - both consumed with pleasure. Three courses a little bit more - but not much. The sound of happy diners not obtrusive music. Tables (available inside and out) not too close together. Service good. Forget parking - not somewhere one would drive to - didn't check the loos. Will continue to dine at Cote.....",4
"Fathers day treatHaving been to a Cote restaurant before in St Paul's area, and thoroughly enjoyed it, the family opted to try one again in a different location.

As we were going to a show that evening we booked to avoid disappointment and we were very pleased that we did. On arrival the restaurant was completely full apart from our table.

Our waitress for the evening was outstanding and she didn't miss a beat. Having brought our starters she was asked for some bread. Seeing how busy she and the restaurant was we didn't expect it to be brought so quickly, and with exceptional politeness. One family member has a seafood dish for main and she brought a dish for the shells without request. Common sense would say that that that was a given, however, we've had to request things such as this at more expensive restaurants.

The brilliant service from our waitress and the other staff helped us to enjoy a wonderful dinner. Thank you.

A second Cote for us and a second excellent dining evening.",4
"Disaster turned into triumph by great staffI was due on stage at the Cadogan Hall close by, and after repeated requests, my food finally arrived when I had five minutes before I had to leave. It was a fish pie and not properly heated through. The restaurant was packed and there'd clearly been a breakdown in communications.
The maitre d' was very apologetic. No charge, and an invite to come back later for a free meal.
We went back later and the same maitre d' welcomed us. We had a great meal, served by brilliant staff and we were well looked after. Things go wrong, but it's how a restaurant recovers from them that makes it stand out.",4
"Excellent except for the noise levelWe have eaten at three Cotes--York, Covent Garden and here--this one was the loudest--not much to absorb sound, and a loud guy behind me--no ''inside voice''--but that being said the food and service are perfect--veal and duck are to die for--and good prices. If you get off at Sloane Square station, Cote is across the street next to Peter Jones, a little hard to see with black awnings--discreet I guess. Cherries in Kirsch brandy with the duck--perfect addition. Baguettes--just what you hope for in France, without the trip.",4
Steak dinnerThe Cote Brasserie in Sloane Square is one of our favourite haunts to grab a Rib-eye or Fillet steak with Bearnaise Sauce. Always served with watercress and chips. Service is good and staff are friendly enough. How the Cotes manage such a large and diverse menu is beyond me but we have never strayed from steak so maybe they don't,4
Ideal pop in restaurant for a quick biteMy wife and I were shopping and suddenly decided that we needed a quick lunch. We were not disappointed by our choice of restaurant. We managed to get a table outside so we could watch the world go by and had an excellent steak frites and chicken and walnut salad. Attentive staff ensured a flying visit with good food which exactly suited our requirements.,4
Lovely atmosphereWe stayed at Sloane Square hotel and had our evening meal in the Cote Brasserie. Lovely choice of dishes and friendly efficient staff,5
Pre-Theatre dinnerWe had limited time before going to a local theatre. Service was friendly and super-fast. Their pre-theatre meal deals are inexpensive and you might find your tickets entitle you to a free kir royal to boot! I'd have no hesitation in recommending this restaurant and would certainly use it again if I am in the area.,5
Yum yum and yummyA very nice restaurant located on a very nice place. It serves delicious food. Highly recommended for their mouthwatering breakfast. The eggs royal and croissants are amazing. It’s the taste u need to pamper yourself on a weekend. Friendly staff and the coffee is delicious too. Enjoy the yummy experience,5
"ReliableStopped for a coffee and fresh fruit with my daughter. Polite staff, good location. Very reliable place with a nice atmosphere.",5
Breakfast NirvanaHad a wonderful breakfast here! Highly recommend the vegetarian breakfast which my husband had and said it was his favorite meal in London over a 7 day stay! And he is a foodie! I had scrambled eggs which were perfectly done! Julia Child worthy!,5
"Excellent Food and ValueWe just recently stayed at the adjacent Sloan Square Hotel and had several meals at Cote Brasserie. We had breakfast, lunch, and dinner. Each meal was great. We felt the pricing was very fair for the food quality and service. Thank you",5
"Special Business DinnerHaving dined in other Cote Brasseries around the UK, the experience here for 7 people was superb.

We were looked after brilliantly throughout at the table by Boroka, who was ‘smiling’ all the time & genuinely friendly.

The menu was very interesting & offered a great seasonal selection.

Everyone, including a full on vegan, enjoyed their food & wine or other drink.

We will return!",5
Lovely Sunday brunchThis is a great place for breakfast and there is a lot to choose from on the menu. The cooked breakfast with juice and a hot drink for £10 is very reasonable and very delicious. The staff were friendly and attentive - which was an added bonus to the experience. Would definitely visit again!,5
Good mealHad a very nice meal here. Good selection at reasonable prices. Helpful friendly staff. Very busy so best to pre book.,5
"Great place for breakfastWe were staying at the hotel next door but had breakfast at Cote, great food and good service in a nice location",5
Worst breakfast experienceWent with my wife and daughter. Waited 20 minutes to order. After 45 minutes they both were served and I never saw back breakfast. Told them I never got my order. No response. No breakfast. Will never ever go back.No apology from the manager. Awful,1
"Avoid ListHave been here a few times and generally good service and food. Came in tonight, on a Monday night at 5:30 for a beer and pie. Asked where to be seated and was told anywhere. Sat at the first table as you enter the pub, not too busy being early in the evening. Sat at table for 35 minutes without anyone asking if I needed anything. Moved up to the bar and stood for another 10 minutes without any interaction, even tried flagging an employee down, to no avail. They seemed to only be helping one side of the establishment. I watched as two other parties came and eventually get up and leave. I work in the travel industry and frequent London twice a week. Have recommended The Blackbird to numerous people, as of today, it has now been moved to my “must acoid” list when in London.",1
Awful ale.Dreadful pint served for £4.85 by totally disinterested staff. Shocking display by Fuller's who appear to be making money by rinsing visitors who think that beer looks and tastes like this.,1
"Go for the beer. Don't bother with the foodA very disappointing experience. I got a social player and everything about it was sub par. Pakora was doughy, croquets tasted old and the bread dips are misrepresented on the menu due to a slight punctuational error and I was told I was wrong when I asked for what the menu said.
The beer was fantastic and my fathers meal (a pie) was great but I personally will not go back there for food.",1
"You could do so so so much betterhi Kate C,

Thank you very much for taking your time to write a review. Our social plates are very popular and we never had any complaints about it, sorry to hear you didn't enjoy it.

I'm happy to hear your Father liked our pie though!

Kindest,

Egle",1
"Very slow service for average foodNot so great food, staff with an attitude

Visited this place for breakfast and upon entering staff was just standing around, no one was willing to help us find a table. We requested to sit at a table that had just been vacated and asked them to clear it for us. Upon sitting, a part of the table was still sticky and I asked them to clean it and the waitress replied ""we couldn't clean it cause you sat down"" A WHOLE LOT OF ATTITUDE

Food was subpar as well.",1
"Nice pint - overpriced pies!Hi Aparna J,

Thank you for taking your time to write a review.
Sorry to hear you didn't feel welcome in our pub and had to sit on the dirty table. I completely understand that it is not nice to sit at the sticky table and our staff should have cleaned it for you, but we are very busy on breakfast service and sometimes it is hard to keep up with people leaving and others sitting down on dirty tables right away. We always ask people to wait at the bar until the table will be cleaned so it would be done properly, but probably the message was send or understood wrong. Very sorry again for that and hope to see you here again so we could change your opinion about us.

Kindest,

Egle",1
"Terrible: crooksThis establishment was next to my hotel when I checked in. I visited to get dinner around 1830 on a Thursday night. I needed to seat myself and after waiting 30 minutes had to go find a waiter. Other near me had the same challenge.

Once I had the waiter's attention it still took another 30 minutes to get a pint and then order food. The Fish and Chips was quite good but either the place if really understaffed or the expect you to bus your own table and go to the bar to get your food.

Nice ambiance but very slow and impersonal service.",1
"Overall experience at The Blackbird: Poor quality of food and serviceHi Sean,

Thank you for your review, and apologies for your experience. Although we do try are best to provide table service, also we were extremely busy Thursday night. We are very much a traditional pub and when your do find a table it is customary to order at the bar. We are delighted that you enjoyed your food and hope you visit us again soon. We will take you comments to our staff meeting for improvements and again apologise for you experience.

Regards
Natalie",1
"Flat beerTypical Fullers pub with decent beer. The Pride we sampled on this visit was excellent. At £14.50 though the house pie dish feels overpriced for a pie, chips and greens which was served 4 minutes after we ordered it. It came with a miserly portion of gravy. We asked for more which the barman acknowledged but more never came. Would visit again for a pint but I would disagree with Fullers mantra that 'this is the only place to eat a pie'...it will be one place I won't in future.",1
"A cut below Scottish pubsFirst of all, the drinks menu lists all the Fuller's beers without actually mentioning that only three on the list plus their cider are available on tap. The waitress had to,explain that the first two I asked for were in bottles. Not life-threatening but any self-respecting pub ought to make it quite clear what is draught or cask and what is not. My wife's chicken was overcooked and the veg and chips accompanying my main were underdone. To top things off the waitress forgot our second round of drinks and we ended up eating our dinners without anything to wash them down. She did reduce the food bill by ten percent which was a nice gesture but still not enough to make us want to return. I do agree with Ragnar U that the music volume is suitably low that one can carry on a conversation.",2
"Overpriced and underdelivered.Dear Ralph B.

Thank for leaving us feedback. I am sorry to hear that you did not enjoy your experience with us. With regards to the food quality, I am sorry to hear your chicken and vegetables were not quite right, if you would have let us know we would have changed these right away for you.
With regards to drinks, we do not have a drinks menu, we do how ever have a some beers listed to show a flavour of what we sell. As a self respecting pub (thank you) the waitress instructed you at order point that we serve certain beers in bottles rather than on draught. My apologies you did not receive your second round, we get extremely busy and sometimes unfortunately things can be missed by human error. If you would of spoken to any of the team we would of helped immediately.
Please accept my apologies and if you would like to discuss further please do hesitate to contact us directly.

Many thanks

The Blackbird.",2
"Couldn't be botheredThe only thing going for our meals was that they were ample. I ordered roast pork as it came with yorkshire pudding and crackling. The yorkshire pudding was overcooked and the crackling was rubbery with no crackle whatsoever. When the waitress finally returned as one of us was rising to leave and this was mentioned and the meal was barely touched she apologized but did nothing to rectify it and the bill was full price. They are aimed at tourists and as such don't care about repeat business, it's all about the location.",2
"Steel Pellet in Pie - Broke tooth!Hi melissajane67,

Thank you for your 2 star review. Sorry to hear you were disappointed with your Roast Pork. I wish though you would have said your comments when you noticed it was not cooked to your liking so we would have been able to do something about it. Again, I'm very sorry to hear that and hope to see you here again so we could change your opinion about us.

Kindest,

Egle",2
"Not goodTwice during our recent stay in the area we attempted to eat/drink at this restaurant. Twice they couldn't have been less interested if we were there or if we stayed. The first night, with a number of tables open (in the pub too), they told me they couldn't seat my daughter and me. Not that there was a wait, but that they couldn't seat us. The next day, my husband and son joined us and we tried to order - waited at the table, went up to the counter - had no interest in serving us. So many other places to eat in the area; won't be trying this one for a third time.",2
"Food was ok - but the toilets were disgusting!!! I wouldn't eat there again now...We were very excited to try the pies at this pub but I had a horribly painful situation after biting a steel pellet which was in my duck, goose and pheasant pie. I broke a piece of my tooth and have damage to my filling (I am waiting for a dentist appointment). I told the waitress and she said there is a warning in the menu. It was a few words in a tiny bubble off to the side of the page. It should be under the description of the pie! Or even better the waiter should point it out when someone orders this pie. I gave it two stars because the food tasted good until I bit the steel pellet.",2
"Dinner with friendsI was looking for places to have dinner with my family. Once I was in London we wanted to have a typical British experience at a pub. Searched for the best places around the hotel with trip advisor and found the Blackbird. The food was just regular. The problem was when a asked for my daughter dessert. I clearly asked for strawberry ice cream. After a few minutes the waiter brought to the table a chocolate brownie, I called him and said that I asked for something different, he said: you've asked for brownie, I can change it if you want. I wanted to hear I'm sorry, I made a mistake, so many tables. I don't recommend this place.",2
"Sloooow service, mediocre foodHi Rodrigo C,

Thank you for your review. I am very sorry for what happened with your dessert, I am pretty sure it was simply misunderstanding. Hope you will take my apology and come back to our pub so we could change your opinion about us.

All the best,

Egle",2
